stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,geometry_point
22149,22149,71 Street & 72 Avenue,,53.508192,-113.434848,1EDM,,0,,POINT (-113.434848 53.508192)
5274,5274,168 Street & 92 Avenue,,53.526558,-113.612602,1EDM,,0,,POINT (-113.612602 53.526558)
L0301,0301,5 Street & 14 Avenue,,53.318511,-113.532312,9LT,,0,,POINT (-113.532312 53.318511)
22676,22676,Fulton Road & 103A Avenue,,53.545405,-113.427275,1EDM,,0,,POINT (-113.427275 53.545405)
S7433,7433,Davidson Dr & Dalton Wy,,53.553609,-113.26471,4SCT,,0,,POINT (-113.26471 53.553609)
1807,1807,111 Street & 107 Avenue,,53.551331,-113.511563,1EDM,,0,,POINT (-113.511563 53.551331)
L0362,0362,36 Avenue & 11 Street,,53.383909,-113.506767,9LT,,0,,POINT (-113.506767 53.383909)
5823,5823,185 Street & 97A Avenue,,53.533901,-113.641746,1EDM,,0,,POINT (-113.641746 53.533901)
3571,3571,Grand Meadow Crescent & 38 Avenue,,53.474084,-113.430591,1EDM,,0,,POINT (-113.430591 53.474084)
99008,99008,James Mowatt Trail & Allard Boulevard SW,,53.399103,-113.540107,1EDM,,0,,POINT (-113.540107 53.399103)
S7515,7515,Summerland Dr & Sunview Dr,,53.558252,-113.258418,4SCT,,0,,POINT (-113.258418 53.558252)
5313,5313,164 Street & Stony Plain Road,,53.541234,-113.603813,1EDM,,0,,POINT (-113.603813 53.541234)
7532,7532,38 Street & 139 Avenue,,53.601064,-113.401727,1EDM,,0,,POINT (-113.401727 53.601064)
6452,6452,127 Street & 153 Avenue,,53.617729,-113.541055,1EDM,,0,,POINT (-113.541055 53.617729)
7330,7330,Fort Road & 131 Avenue,,53.590171,-113.433755,1EDM,,0,,POINT (-113.433755 53.590171)
1951,1951,109 Street & Kingsway,,53.560278,-113.507491,1EDM,,0,,POINT (-113.507491 53.560278)
22230,22230,58 Street & 90 Avenue,,53.523528,-113.424598,1EDM,,0,,POINT (-113.424598 53.523528)
7079,7079,73A Street & 149A Avenue,,53.611304,-113.453905,1EDM,,0,,POINT (-113.453905 53.611304)
3736,3736,32 Street & 18 Avenue,,53.447385,-113.387901,1EDM,,0,,POINT (-113.387901 53.447385)
99045,99045,Orchards Way & 25 Avenue SW,,53.40994,-113.452509,1EDM,,0,,POINT (-113.452509 53.40994)
6364,6364,123A Street & 129 Avenue,,53.587529,-113.534594,1EDM,,0,,POINT (-113.534594 53.587529)
2965,2965,122 Street & 53 Avenue,,53.49182,-113.540988,1EDM,,0,,POINT (-113.540988 53.49182)
6244,6244,135 Street & 137 Avenue,,53.599323,-113.552923,1EDM,,0,,POINT (-113.552923 53.599323)
6257,6257,119 Street & 137 Avenue,,53.599366,-113.527519,1EDM,,0,,POINT (-113.527519 53.599366)
A0931,0931,Bellerose Dr & Oakmont Dr,,53.654415,-113.613854,2STA,,0,,POINT (-113.613854 53.654415)
9708,9708,Windermere Way & Wates Link SW,,53.433091,-113.618376,1EDM,,0,,POINT (-113.618376 53.433091)
55088,55088,144A Street & McQueen Road,,53.553543,-113.571088,1EDM,,0,,POINT (-113.571088 53.553543)
77446,77446,Cy Becker Boulevard & 167 Avenue,,53.627053,-113.401382,1EDM,,0,,POINT (-113.401382 53.627053)
A0927,0927,Hogan Rd & Nelson Ct,,53.647544,-113.665381,2STA,,0,,POINT (-113.665381 53.647544)
E217,E217,,,53.545236,-113.489298,,,3,Q3620,POINT (-113.489298 53.545236)
9622,9622,62 Street & Ellerslie Road SW,,53.424977,-113.437121,1EDM,,0,,POINT (-113.437121 53.424977)
A0318,0318,Riverside Dr & Riviere Terr,,53.631888,-113.64912,2STA,,0,,POINT (-113.64912 53.631888)
88707,88707,218 Street & 92 Avenue,,53.527163,-113.694337,1EDM,,0,,POINT (-113.694337 53.527163)
8761,8761,Century Road & Grove Drive,,53.557829,-113.88386,5SGT,,0,,POINT (-113.88386 53.557829)
4229,4229,114 Street & 40 Avenue,,53.476099,-113.526522,1EDM,,0,,POINT (-113.526522 53.476099)
E191,E191,,,53.601871,-113.411244,,,3,Q3623,POINT (-113.411244 53.601871)
4651,4651,Rabbit Hill Road & Maynard Way SW,,53.441572,-113.565424,1EDM,,0,,POINT (-113.565424 53.441572)
66134,66134,Albany Drive & 167 Avenue,,53.628801,-113.550855,1EDM,,0,,POINT (-113.550855 53.628801)
2529,2529,79 Street & 101 Avenue,,53.541167,-113.448615,1EDM,,0,,POINT (-113.448615 53.541167)
3163,3163,48 Street & 17A Avenue,,53.447081,-113.41324,1EDM,,0,,POINT (-113.41324 53.447081)
1224,1224,83 Street & 111 Avenue,,53.559569,-113.468462,1EDM,,0,,POINT (-113.468462 53.559569)
8089,8089,199 Street & 69 Avenue,,53.502356,-113.665666,1EDM,,0,,POINT (-113.665666 53.502356)
1033,1033,68 Street & 118 Avenue,,53.570325,-113.445938,1EDM,,0,,POINT (-113.445938 53.570325)
9585,9585,Glenridding Way & Glenridding Boulevard SW,,53.420978,-113.59832,1EDM,,0,,POINT (-113.59832 53.420978)
2639,2639,111 Street & 54 Avenue,,53.490233,-113.517024,1EDM,,0,,POINT (-113.517024 53.490233)
3606,3606,Grey Nuns Stop,,53.46302,-113.434653,1EDM,,0,Q6029,POINT (-113.434653 53.46302)
S9233,9233,Foxboro Dr & Foxhaven Wy,,53.525747,-113.252386,4SCT,,0,,POINT (-113.252386 53.525747)
7647,7647,Manning Drive & 137 Avenue,,53.599624,-113.424895,1EDM,,0,,POINT (-113.424895 53.599624)
2781,2781,112 Street & 84 Avenue,,53.520279,-113.520709,1EDM,,0,,POINT (-113.520709 53.520279)
7748,7748,97 Street & 165 Avenue,,53.626412,-113.491596,1EDM,,0,,POINT (-113.491596 53.626412)
4052,4052,111A Street & 37 Avenue,,53.472119,-113.518098,1EDM,,0,,POINT (-113.518098 53.472119)
9421,9421,James Mowatt Trail & 30 Avenue SW,,53.404503,-113.537963,1EDM,,0,,POINT (-113.537963 53.404503)
5093,5093,149 Street & 97 Avenue,,53.534964,-113.577884,1EDM,,0,,POINT (-113.577884 53.534964)
E272,E272,Millwoods Stop East Entrance,,53.458516,-113.429645,,,2,Q6028,POINT (-113.429645 53.458516)
2875,2875,109 Street & 82 Avenue,,53.518886,-113.511877,1EDM,,0,,POINT (-113.511877 53.518886)
3423,3423,34 Street & 34 Avenue,,53.463607,-113.394564,1EDM,,0,,POINT (-113.394564 53.463607)
A0781,0781,Larose Dr & Lawrence Cr,,53.644754,-113.640795,2STA,,0,,POINT (-113.640795 53.644754)
1547,1547,44 Street & 114 Avenue,,53.566844,-113.409504,1EDM,,0,,POINT (-113.409504 53.566844)
2237,2237,67 Street & 101 Avenue,,53.541091,-113.432165,1EDM,,0,,POINT (-113.432165 53.541091)
3734,3734,66 Street & 12 Avenue,,53.441325,-113.439698,1EDM,,0,,POINT (-113.439698 53.441325)
S5090,5090,Woodbridge Wy & Parker Dr,,53.530897,-113.323442,4SCT,,0,,POINT (-113.323442 53.530897)
7629,7629,Victoria Trail & 130 Avenue,,53.588823,-113.385715,1EDM,,0,,POINT (-113.385715 53.588823)
9571,9571,Wright Drive & 8 Avenue SW,,53.427428,-113.626704,1EDM,,0,,POINT (-113.626704 53.427428)
A0317,0317,Arlington Dr & Alderwood Blvd,,53.627015,-113.593499,2STA,,0,,POINT (-113.593499 53.627015)
S9048,9048,Granada Blvd,,53.527746,-113.278593,4SCT,,0,,POINT (-113.278593 53.527746)
S8112,8112,Sherwood Dr & Jim Common Dr,,53.548219,-113.2955,4SCT,,0,,POINT (-113.2955 53.548219)
8223,8223,201 Street & Hemingway Road,,53.487905,-113.667351,1EDM,,0,,POINT (-113.667351 53.487905)
5389,5389,154 Street & 118 Avenue,,53.570501,-113.587953,1EDM,,0,,POINT (-113.587953 53.570501)
Q6035,,Stathearn Stop,,53.53169,-113.462462,1EDM,,1,,POINT (-113.462462 53.53169)
3120,3120,93 Street & 34 Avenue,,53.46614,-113.475408,1EDM,,0,,POINT (-113.475408 53.46614)
1063,1063,62 Street & 112 Avenue,,53.565884,-113.433841,1EDM,,0,,POINT (-113.433841 53.565884)
2006,2006,Holyrood Stop,,53.527466,-113.457359,1EDM,,0,Q6034,POINT (-113.457359 53.527466)
33030,33030,24A Street & 14 Avenue,,53.441403,-113.376553,1EDM,,0,,POINT (-113.376553 53.441403)
7849,7849,Hooper Crescent W Ent & Hooke Road,,53.58442,-113.391078,1EDM,,0,,POINT (-113.391078 53.58442)
99355,99355,Desrochers Drive & Desrochers Boulevard SW,,53.396926,-113.553423,1EDM,,0,,POINT (-113.553423 53.396926)
A0335,0335,Akins Dr & Amherst Cres,,53.63421,-113.583631,2STA,,0,,POINT (-113.583631 53.63421)
2335,2335,96 Street & 73 Avenue,,53.509695,-113.476368,1EDM,,0,,POINT (-113.476368 53.509695)
1120,1120,99 Street & Jasper Avenue,,53.541691,-113.487223,1EDM,,0,,POINT (-113.487223 53.541691)
4583,4583,106 Street & 29 Avenue,,53.460332,-113.50175,1EDM,,0,,POINT (-113.50175 53.460332)
1890,1890,109 Street & Princess Elizabeth Avenue,,53.56502,-113.505996,1EDM,,0,,POINT (-113.505996 53.56502)
8104,8104,178 Street & 111 Avenue,,53.560272,-113.627176,1EDM,,0,,POINT (-113.627176 53.560272)
9838,9838,119 Street & Rutherford Road SW,,53.423002,-113.528541,1EDM,,0,,POINT (-113.528541 53.423002)
9049,9049,66 Street & 6 Avenue SW,,53.427071,-113.442769,1EDM,,0,,POINT (-113.442769 53.427071)
2913,2913,49 Street & 76 Avenue,,53.512538,-113.416871,1EDM,,0,,POINT (-113.416871 53.512538)
3268,3268,Woodvale Road E & 35 Avenue,,53.468973,-113.423941,1EDM,,0,,POINT (-113.423941 53.468973)
7194,7194,82 Street & 132 Avenue,,53.591856,-113.467443,1EDM,,0,,POINT (-113.467443 53.591856)
S7702,7702,Carson Dr & Christian Wy,,53.544636,-113.271085,4SCT,,0,,POINT (-113.271085 53.544636)
A0078,0078,Riel Dr & Rayborn Cres,,53.624433,-113.642324,2STA,,0,,POINT (-113.642324 53.624433)
2409,2409,45 Street & 76 Avenue,,53.512352,-113.411439,1EDM,,0,,POINT (-113.411439 53.512352)
6002,6002,Castle Downs Transit Centre Bay B,,53.61668,-113.51621,1EDM,,0,,POINT (-113.51621 53.61668)
1352,1352,53 Street & 112 Avenue,,53.567331,-113.423695,1EDM,,0,,POINT (-113.423695 53.567331)
F3011,3011,100 Avenue and 102 Street EB,,53.712148,-113.213762,6FST,,0,,POINT (-113.213762 53.712148)
7723,7723,25 Street & Clareview Road,,53.590701,-113.37908,1EDM,,0,,POINT (-113.37908 53.590701)
2171,2171,56 Street & 109 Avenue,,53.557438,-113.422402,1EDM,,0,,POINT (-113.422402 53.557438)
S8842,8842,Sherwood Dr at Emerald Dr,,53.5638,-113.294999,4SCT,,0,,POINT (-113.294999 53.5638)
3487,3487,99 Street & 41 Avenue,,53.476128,-113.486228,1EDM,,0,,POINT (-113.486228 53.476128)
2990,2990,50 Street & 92 Avenue,,53.527594,-113.418462,1EDM,,0,,POINT (-113.418462 53.527594)
88199,88199,Stillwater Boulevard & 19 Avenue,,53.450805,-113.673012,1EDM,,0,,POINT (-113.673012 53.450805)
77338,77338,55 Street & McConachie Drive,,53.63124,-113.41759,1EDM,,0,,POINT (-113.41759 53.63124)
2248,2248,96 Street & 71 Avenue,,53.507267,-113.476541,1EDM,,0,,POINT (-113.476541 53.507267)
5802,5802,186 Street & 50 Avenue,,53.48697,-113.646369,1EDM,,0,,POINT (-113.646369 53.48697)
1542,1542,100 Street & Jasper Avenue,,53.540556,-113.490329,1EDM,,0,,POINT (-113.490329 53.540556)
2584,2584,45 Street & 103 Avenue,,53.544745,-113.411844,1EDM,,0,,POINT (-113.411844 53.544745)
5205,5205,Westmount Transit Centre Bay C,,53.560984,-113.555641,1EDM,,0,,POINT (-113.555641 53.560984)
9257,9257,88 Street & 20 Avenue SW,,53.414907,-113.467394,1EDM,,0,,POINT (-113.467394 53.414907)
5576,5576,142 Street & 100 Avenue,,53.540606,-113.565871,1EDM,,0,,POINT (-113.565871 53.540606)
1421,1421,97 Street & 105 Avenue,,53.548919,-113.488312,1EDM,,0,,POINT (-113.488312 53.548919)
8271,8271,178 Street & 118 Avenue nearside,,53.570014,-113.627174,1EDM,,0,,POINT (-113.627174 53.570014)
6375,6375,120 Street & 139 Avenue,,53.601344,-113.528027,1EDM,,0,,POINT (-113.528027 53.601344)
6142,6142,127 Street & 135 Avenue,,53.596766,-113.54108,1EDM,,0,,POINT (-113.54108 53.596766)
A0893,0893,Falstaff Ave & Forest Dr,,53.63287,-113.600456,2STA,,0,,POINT (-113.600456 53.63287)
7945,7945,95 Street & 167 Avenue,,53.628064,-113.487275,1EDM,,0,,POINT (-113.487275 53.628064)
7170,7170,96 Street & 153 Avenue,,53.613963,-113.489164,1EDM,,0,,POINT (-113.489164 53.613963)
6630,6630,156 Street & 137 Avenue,,53.599503,-113.591577,1EDM,,0,,POINT (-113.591577 53.599503)
3792,3792,50 Street & 34 Avenue,,53.464305,-113.420833,1EDM,,0,,POINT (-113.420833 53.464305)
1175,1175,38 Street & 118 Avenue,,53.570304,-113.399229,1EDM,,0,,POINT (-113.399229 53.570304)
3263,3263,91 Street & 23 Avenue,,53.451966,-113.468148,1EDM,,0,,POINT (-113.468148 53.451966)
6765,6765,151 Street & 131 Avenue,,53.590383,-113.581728,1EDM,,0,,POINT (-113.581728 53.590383)
A0841,0841,Erin Ridge Rd & St Albert Trail,,53.657957,-113.628269,2STA,,0,,POINT (-113.628269 53.657957)
7759,7759,Kirkness Road & 151 Avenue,,53.613694,-113.382328,1EDM,,0,,POINT (-113.382328 53.613694)
F4006,4006,86 Avenue and 101 Street WB,,53.698051,-113.204233,6FST,,0,,POINT (-113.204233 53.698051)
5699,5699,178 Street & 69 Avenue,,53.501698,-113.631109,1EDM,,0,,POINT (-113.631109 53.501698)
5055,5055,142 Street & McQueen Road,,53.555514,-113.565955,1EDM,,0,,POINT (-113.565955 53.555514)
7562,7562,60 Street & 156 Avenue,,53.617583,-113.435263,1EDM,,0,,POINT (-113.435263 53.617583)
9108,9108,91 Street & Savaryn Drive SW,,53.415294,-113.48042,1EDM,,0,,POINT (-113.48042 53.415294)
5338,5338,135 Street & 118 Avenue,,53.570363,-113.555076,1EDM,,0,,POINT (-113.555076 53.570363)
1270,1270,60 Street & 112 Avenue,,53.566565,-113.431057,1EDM,,0,,POINT (-113.431057 53.566565)
A0643,0643,Hudson Rd & Levasseur Rd,,53.613637,-113.619377,2STA,,0,,POINT (-113.619377 53.613637)
7249,7249,97 Street & 134 Avenue,,53.595039,-113.491785,1EDM,,0,,POINT (-113.491785 53.595039)
4211,4211,Century Park Transit Centre Bay K,,53.457041,-113.515669,1EDM,,0,,POINT (-113.515669 53.457041)
4004,4004,109 Street & 23 Avenue,,53.454045,-113.509699,1EDM,,0,,POINT (-113.509699 53.454045)
S1087,1087,Gatewood Blvd & Glacier Cr,,53.534024,-113.291079,4SCT,,0,,POINT (-113.291079 53.534024)
8132,8132,Webber Greens Drive & 92A Avenue,,53.527736,-113.677493,1EDM,,0,,POINT (-113.677493 53.527736)
A0557,0557,Harwood Dr & Hampton Cres,,53.607641,-113.631791,2STA,,0,,POINT (-113.631791 53.607641)
3330,3330,Mill Woods Road & Lakewood Road S,,53.456184,-113.447969,1EDM,,0,,POINT (-113.447969 53.456184)
7072,7072,Fort Road & 131 Avenue,,53.590533,-113.432684,1EDM,,0,,POINT (-113.432684 53.590533)
6721,6721,110 Street & 176 Avenue,,53.639688,-113.511663,1EDM,,0,,POINT (-113.511663 53.639688)
77196,77196,Ebbers Boulevard & 153 Avenue,,53.61369,-113.39965,1EDM,,0,,POINT (-113.39965 53.61369)
1359,1359,50 Street & 118 Avenue,,53.570284,-113.417996,1EDM,,0,,POINT (-113.417996 53.570284)
3531,3531,Mill Woods Road & 29 Avenue,,53.460414,-113.448221,1EDM,,0,,POINT (-113.448221 53.460414)
7763,7763,81 Street & 164 Avenue,,53.625353,-113.466658,1EDM,,0,,POINT (-113.466658 53.625353)
1578,1578,56 Street & 112 Avenue,,53.567182,-113.427104,1EDM,,0,,POINT (-113.427104 53.567182)
4481,4481,105 Street & 23 Avenue,,53.45379,-113.500875,1EDM,,0,,POINT (-113.500875 53.45379)
3591,3591,37 Street & 33 Avenue,,53.463217,-113.398988,1EDM,,0,,POINT (-113.398988 53.463217)
7797,7797,95 Street & 167 Avenue,,53.628685,-113.486501,1EDM,,0,,POINT (-113.486501 53.628685)
3139,3139,54 Street & Mill Woods Road S,,53.445478,-113.423913,1EDM,,0,,POINT (-113.423913 53.445478)
1076,1076,46 Street & 118 Avenue,,53.570296,-113.411752,1EDM,,0,,POINT (-113.411752 53.570296)
5655,5655,184 Street & 64 Avenue,,53.499162,-113.639573,1EDM,,0,,POINT (-113.639573 53.499162)
1395,1395,122 Street & 111 Avenue,,53.558991,-113.533025,1EDM,,0,,POINT (-113.533025 53.558991)
9305,9305,175 Street & Hiller Road SW,,53.421595,-113.621368,1EDM,,0,,POINT (-113.621368 53.421595)
2939,2939,114 Street & 51 Avenue,,53.488683,-113.523898,1EDM,,0,,POINT (-113.523898 53.488683)
3857,3857,34 Street & Silver Berry Road,,53.46353,-113.391701,1EDM,,0,,POINT (-113.391701 53.46353)
5946,5946,172 Street & Lessard Drive,,53.493372,-113.620655,1EDM,,0,,POINT (-113.620655 53.493372)
77641,77641,41 Street & Brintnell Boulevard,,53.625488,-113.404361,1EDM,,0,,POINT (-113.404361 53.625488)
9343,9343,Orchards Link & Orchards Boulevard SW,,53.407889,-113.461117,1EDM,,0,,POINT (-113.461117 53.407889)
7813,7813,54B Street & 162 Avenue,,53.623736,-113.421247,1EDM,,0,,POINT (-113.421247 53.623736)
8788,8788,176 Street & 102 Avenue,,53.543373,-113.624366,1EDM,,0,,POINT (-113.624366 53.543373)
7874,7874,25 Street & 135 Avenue,,53.596268,-113.380598,1EDM,,0,,POINT (-113.380598 53.596268)
9210,9210,121 Street & 22 Avenue SW,,53.411486,-113.537417,1EDM,,0,,POINT (-113.537417 53.411486)
6581,6581,117 Street & 129 Avenue,,53.587637,-113.523735,1EDM,,0,,POINT (-113.523735 53.587637)
6527,6527,112 Street & Beaumaris Road,,53.622003,-113.513931,1EDM,,0,,POINT (-113.513931 53.622003)
1107,1107,Kingsway RAH Transit Centre Bay D,,53.558367,-113.501849,1EDM,,0,,POINT (-113.501849 53.558367)
77661,77661,Crystallina Nera Way & Crystallina Nera Drive,,53.639156,-113.455739,1EDM,,0,,POINT (-113.455739 53.639156)
A0106,0106,North Ridge Dr & Naples Way,,53.645975,-113.671358,2STA,,0,,POINT (-113.671358 53.645975)
3706,3706,Meadows Transit Centre Bay F,,53.478318,-113.36776,1EDM,,0,,POINT (-113.36776 53.478318)
L0331,0331,5 Street & 15 Avenue,,53.322308,-113.530872,9LT,,0,,POINT (-113.530872 53.322308)
3539,3539,57 Street & 40 Avenue,,53.476657,-113.42475,1EDM,,0,,POINT (-113.42475 53.476657)
55071,55071,178 Street & 81 Avenue,,53.516823,-113.630596,1EDM,,0,,POINT (-113.630596 53.516823)
8705,8705,178 Street & 118 Avenue,,53.570385,-113.627767,1EDM,,0,,POINT (-113.627767 53.570385)
6031,6031,Beaumaris Road & 158 Avenue,,53.619039,-113.5029,1EDM,,0,,POINT (-113.5029 53.619039)
9311,9311,Watt Drive & Weidle Crescent SW,,53.413903,-113.437549,1EDM,,0,,POINT (-113.437549 53.413903)
7729,7729,28 Street & Clareview Road,,53.589444,-113.385022,1EDM,,0,,POINT (-113.385022 53.589444)
7882,7882,91 Street & 132 Avenue,,53.59219,-113.482674,1EDM,,0,,POINT (-113.482674 53.59219)
4632,4632,Magrath Road & 23 Avenue,,53.45391,-113.561503,1EDM,,0,,POINT (-113.561503 53.45391)
7126,7126,Mayliewan Close & 154 Avenue,,53.616535,-113.459101,1EDM,,0,,POINT (-113.459101 53.616535)
E25,E25,111 Street,,53.485595,-113.51739,,,2,Q5266,POINT (-113.51739 53.485595)
5073,5073,135 Street & 109A Avenue,,53.555441,-113.555602,1EDM,,0,,POINT (-113.555602 53.555441)
2553,2553,73 Street & 94B Avenue,,53.53235,-113.440121,1EDM,,0,,POINT (-113.440121 53.53235)
A0330,0330,Rankin Dr & Riverside Dr,,53.630937,-113.648406,2STA,,0,,POINT (-113.648406 53.630937)
1322,1322,103 Street & Jasper Avenue,,53.540832,-113.49644,1EDM,,0,,POINT (-113.49644 53.540832)
2765,2765,118 Street & 73 Avenue,,53.509412,-113.534714,1EDM,,0,,POINT (-113.534714 53.509412)
77146,77146,50 Street & 153 Avenue,,53.61652,-113.418052,1EDM,,0,,POINT (-113.418052 53.61652)
S9150,9150,Clover Bar Rd & Colwill Boulevard,,53.529643,-113.263892,4SCT,,0,,POINT (-113.263892 53.529643)
1514,1514,102 Street Stop,,53.543192,-113.49521,1EDM,,0,Q6039,POINT (-113.49521 53.543192)
9126,9126,69 Street & Stanton Drive SW,,53.420161,-113.445956,1EDM,,0,,POINT (-113.445956 53.420161)
6086,6086,284 Dunluce Road,,53.627155,-113.53219,1EDM,,0,,POINT (-113.53219 53.627155)
7350,7350,82 Street & 128 Avenue,,53.585671,-113.467458,1EDM,,0,,POINT (-113.467458 53.585671)
6075,6075,100 Street & Castle Downs Road,,53.629257,-113.498328,1EDM,,0,,POINT (-113.498328 53.629257)
8230,8230,Glastonbury Boulevard & Galland Crescent,,53.497883,-113.667487,1EDM,,0,,POINT (-113.667487 53.497883)
3641,3641,99 Street & 19 Avenue,,53.447525,-113.485202,1EDM,,0,,POINT (-113.485202 53.447525)
8609,8609,Lewis Farms Transit Centre Bay I,,53.523098,-113.666959,1EDM,,0,,POINT (-113.666959 53.523098)
1042,1042,124 Street & 111 Avenue,,53.558985,-113.53655,1EDM,,0,,POINT (-113.53655 53.558985)
S8816,8816,Streambank Av,,53.560177,-113.325305,4SCT,,0,,POINT (-113.325305 53.560177)
5478,5478,142 Street & 98 Avenue,,53.53621,-113.565466,1EDM,,0,,POINT (-113.565466 53.53621)
7008,7008,Northgate Transit Centre Bay E,,53.599885,-113.48878,1EDM,,0,,POINT (-113.48878 53.599885)
8044,8044,Hardy Point & Hemingway Road,,53.488612,-113.679985,1EDM,,0,,POINT (-113.679985 53.488612)
L0135,0135,50 Street & 47 Avenue,,53.262319,-113.551114,9LT,,0,,POINT (-113.551114 53.262319)
A0757,0757,Harwood Dr & Harnois Pl,,53.61265,-113.634786,2STA,,0,,POINT (-113.634786 53.61265)
7771,7771,Hyndman Crescent & Hermitage Road,,53.579504,-113.380173,1EDM,,0,,POINT (-113.380173 53.579504)
4846,4846,Fort Edmonton Park Road & Fox Drive,,53.503464,-113.563108,1EDM,,0,,POINT (-113.563108 53.503464)
3967,3967,66 Street & 23 Avenue,,53.454347,-113.434393,1EDM,,0,,POINT (-113.434393 53.454347)
4245,4245,112 Street & 29A Avenue,,53.462004,-113.521056,1EDM,,0,,POINT (-113.521056 53.462004)
A0407,0407,Arlington Dr & Arcand Dr,,53.623382,-113.599277,2STA,,0,,POINT (-113.599277 53.623382)
A0747,0747,Heritage Dr & Hardcastle Pl,,53.607594,-113.62718,2STA,,0,,POINT (-113.62718 53.607594)
4325,4325,Ogilvie Boulevard & Hodgson Boulevard,,53.462278,-113.559191,1EDM,,0,,POINT (-113.559191 53.462278)
S1018,1018,Georgian Wy & GARC,,53.529485,-113.281947,4SCT,,0,,POINT (-113.281947 53.529485)
1256,1256,Thornton Court & Jasper Avenue,,53.541424,-113.487316,1EDM,,0,,POINT (-113.487316 53.541424)
77673,77673,47 Street & Cy Becker Boulevard,,53.63382,-113.410463,1EDM,,0,,POINT (-113.410463 53.63382)
3131,3131,57 Street & 19A Avenue,,53.451125,-113.428324,1EDM,,0,,POINT (-113.428324 53.451125)
S7524,7524,Summerland Dr & Sunview Gate,,53.558583,-113.251901,4SCT,,0,,POINT (-113.251901 53.558583)
5600,5600,160 Street & Stony Plain Road,,53.541205,-113.598191,1EDM,,0,,POINT (-113.598191 53.541205)
8371,8371,Century Road & Kings Link,,53.563138,-113.885548,5SGT,,0,,POINT (-113.885548 53.563138)
L0101,0101,Alexandra Arena,,53.262206,-113.552606,9LT,,0,,POINT (-113.552606 53.262206)
7661,7661,Hyndman Road & Hyndman Crescent,,53.576838,-113.37929,1EDM,,0,,POINT (-113.37929 53.576838)
4349,4349,Mullen Place & Mullen Road,,53.433865,-113.57035,1EDM,,0,,POINT (-113.57035 53.433865)
9163,9163,Callaghan Drive & Callaghan Point SW,,53.412857,-113.521996,1EDM,,0,,POINT (-113.521996 53.412857)
3017,3017,34 Street & Kaufman Way,,53.467234,-113.393975,1EDM,,0,,POINT (-113.393975 53.467234)
A0022,0022,Erin Ridge Dr & Ebony Way,,53.664557,-113.624999,2STA,,0,,POINT (-113.624999 53.664557)
